,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.030603593,0.003930187,0.026834087,0.050227907,0.030603579,0.003930185,0.026834075,0.050227884,2.11E-05,2.70E-06,1.85E-05,3.46E-05,2.11E-05,2.70E-06,1.85E-05,3.46E-05,0.53543552,20.40822292,-70.86,46.24,0.278712674,0.002142952,0.272854462,0.281633939,0.001222042,0.001576439,3.56E-06,0.00634913,0.001256017,0.006973913,1.08E-07,0.059782705,-0.766872555,0.003041922,-0.772339031,-0.763829875,29.66081081,0.014651208,29.63,29.69,0.135746606,0.000271323,0,1,0
0,0.029858413,0.004639911,0.019265499,0.056420389,0.029858399,0.004639909,0.01926549,0.056420362,2.05E-05,3.19E-06,1.33E-05,3.88E-05,2.05E-05,3.19E-06,1.33E-05,3.88E-05,-0.577563595,28.21124346,-139.03,171.38,0.28527802,0.00427099,0.273679619,0.292812213,0.003794052,0.002916729,0.000366078,0.011532004,0.002639111,0.01192542,7.57E-08,0.101030099,-0.757954035,0.00724943,-0.771814124,-0.749517794,29.68672727,0.014654139,29.67,29.71,0.054267948,0.000106756,0,1,0
0,0.030429245,0.009520408,0,0.053668175,0.030380973,0.009673293,-0.006880532,0.05366815,2.09E-05,6.66E-06,-4.73E-06,3.69E-05,2.09E-05,6.66E-06,-4.73E-06,3.69E-05,0.327822398,60.23828098,-304.8,166.71,0.282702187,0.003774974,0.273763715,0.292860445,0.004634288,0.003861297,0.000695169,0.016960699,0.00348026,0.011956605,6.15E-08,0.059867125,-0.763430972,0.00427142,-0.768213895,-0.752999775,29.77774775,0.053096626,29.69,29.87,0.108597285,0.00157529,0,1,0
0,0.030191851,0.006148187,0.009632749,0.054356228,0.030191837,0.006148184,0.009632745,0.054356203,2.08E-05,4.23E-06,6.63E-06,3.74E-05,2.08E-05,4.23E-06,6.63E-06,3.74E-05,-0.176546071,33.94589516,-154.53,145.12,0.284747809,0.003505775,0.276314992,0.295501915,0.002427722,0.002038168,1.35E-05,0.006463512,0.00183163,0.00948883,6.09E-08,0.062279714,-0.757501287,0.005450265,-0.765639262,-0.748430427,30.01672727,0.080239517,29.87,30.13,0.067834935,0.002473863,0,1,0
0,0.023888845,0.006494731,0,0.039907104,0.023793876,0.006834422,-0.005504426,0.039907086,1.64E-05,4.70E-06,-3.79E-06,2.75E-05,1.64E-05,4.70E-06,-3.79E-06,2.75E-05,0.682794118,29.41528804,-161.04,169.07,0.290800297,0.002532489,0.281951912,0.296170917,0.001999138,0.00289255,4.21E-07,0.010083757,0.001632291,0.007927362,6.82E-08,0.057238052,-0.746446115,0.004046392,-0.75599168,-0.74180726,30.14801802,0.035306121,30.11,30.21,0.140271493,0.001014742,0,1,0
0,0.014338724,0.001552417,0.004816375,0.028210195,0.014338718,0.001552416,0.004816372,0.028210181,9.87E-06,1.07E-06,3.31E-06,1.94E-05,9.87E-06,1.07E-06,3.31E-06,1.94E-05,-0.978677219,35.59847162,-119.66,89.06,0.285328057,0.001630702,0.281463794,0.288837356,0.000929928,0.000939448,2.23E-06,0.002872511,0.000637567,0.003057346,8.46E-08,0.0212055,-0.755190356,0.002608667,-0.75835951,-0.750855864,30.24153153,0.020890025,30.19,30.27,0.122102883,0.000543875,0,1,0
0,0.014428109,0.001351798,0.01169691,0.021329659,0.014428102,0.001351797,0.011696904,0.021329649,9.93E-06,9.30E-07,8.05E-06,1.47E-05,9.93E-06,9.30E-07,8.05E-06,1.47E-05,0.194128959,28.67364494,-74.66,67.54,0.28640458,0.001902303,0.280172733,0.289124853,0.000589864,0.000691427,1.90E-06,0.002410589,0.000457955,0.002615624,6.77E-08,0.018580587,-0.752470166,0.00250666,-0.758050033,-0.748074181,30.29454545,0.013391745,30.27,30.31,0.126696833,-1.58E-05,0,1,0
0,0.013073795,0.003975331,0,0.028898248,0.011839341,0.006823285,-0.016513277,0.028898234,8.15E-06,4.69E-06,-1.14E-05,1.99E-05,8.15E-06,4.69E-06,-1.14E-05,1.99E-05,0.092488688,35.55387375,-132.41,188.86,0.293756275,0.014131271,0.285903164,0.361395236,0.041154383,0.040046195,0.000570445,0.168541636,0.031676421,0.133535275,2.78E-08,1.369801271,-0.780626716,0.024168327,-0.816405247,-0.746088257,30.30225225,0.011754599,30.29,30.33,0.122171946,0.000229203,0,1,0
0,0.014361171,0.002923065,0.001376107,0.021329659,0.014361165,0.002923063,0.001376106,0.021329649,9.88E-06,2.01E-06,9.47E-07,1.47E-05,9.88E-06,2.01E-06,9.47E-07,1.47E-05,-0.119632561,31.94569401,-90.48,129.64,0.290179892,0.001145125,0.286962368,0.293191725,0.000159473,0.000204814,4.85E-07,0.000692826,9.79E-05,0.000717411,1.13E-07,0.005672741,-0.745860371,0.000461131,-0.746602493,-0.744774645,30.34236364,0.020357142,30.31,30.39,0.126625212,0.000445056,0,1,0
0,0.017842691,0.001055915,0.007568589,0.022705766,0.017842683,0.001055914,0.007568585,0.022705756,1.23E-05,7.27E-07,5.21E-06,1.56E-05,1.23E-05,7.27E-07,5.21E-06,1.56E-05,0.097867647,24.97032677,-82.44,96.98,0.291596255,0.001222841,0.287531617,0.293881274,2.17E-05,5.08E-05,2.77E-07,0.000265659,4.06E-07,4.48E-07,1.12E-07,3.51E-06,-0.743020483,0.000608656,-0.744718686,-0.742486568,30.40027027,0.023228573,30.37,30.45,0.135746606,0.000592138,0,1,0
0,0.026100164,0.005552569,0.012384963,0.052292068,0.026100151,0.005552567,0.012384958,0.052292043,1.80E-05,3.82E-06,8.52E-06,3.60E-05,1.80E-05,3.82E-06,8.52E-06,3.60E-05,0.003595252,31.41266004,-104.02,208.27,0.294129339,0.002412382,0.289052323,0.303198051,0.003104856,0.003175492,2.89E-07,0.01158901,0.002411002,0.00839222,4.66E-08,0.047850053,-0.741899168,0.001818075,-0.743788798,-0.738061798,30.44563636,0.014618001,30.41,30.47,0.153759186,0.000288529,0,1,0
0,0.02612891,0.006774939,0.008944696,0.046099586,0.026128898,0.006774936,0.008944692,0.046099564,1.80E-05,4.66E-06,6.15E-06,3.17E-05,1.80E-05,4.66E-06,6.15E-06,3.17E-05,0.070141403,24.36830345,-113.83,96.41,0.293499988,0.003432479,0.281404477,0.304271184,0.002434976,0.003071693,2.12E-06,0.011230106,0.001868431,0.010212885,4.10E-08,0.08267321,-0.742149386,0.004833689,-0.748819259,-0.736405866,30.47666667,0.014035562,30.45,30.51,0.162895928,0.000280449,0,1,0
0,0.019513011,0.004554023,0.008944696,0.042659319,0.019513002,0.004554021,0.008944692,0.042659298,1.34E-05,3.13E-06,6.15E-06,2.94E-05,1.34E-05,3.13E-06,6.15E-06,2.94E-05,0.346566742,30.86382735,-213.09,164.58,0.292440599,0.007546006,0.279291898,0.31468581,0.00924102,0.009907364,2.24E-05,0.038953837,0.009380231,0.025563175,5.10E-08,0.15264554,-0.750780401,0.005003801,-0.758227036,-0.742615387,30.61290909,0.063293622,30.51,30.71,0.095022624,0.001925929,0,1,0
0,0.032482509,0.002370452,0.022705766,0.03715489,0.032482493,0.002370451,0.022705756,0.037154873,2.23E-05,1.63E-06,1.56E-05,2.56E-05,2.23E-05,1.63E-06,1.56E-05,2.56E-05,-0.280322216,18.50391091,-94.43,67.09,0.301289319,0.003829947,0.293623391,0.309119666,0.007376834,0.008989596,0.000222828,0.02868161,0.003610803,0.012434563,6.67E-08,0.076108707,-0.733599882,0.004036146,-0.742419244,-0.729412182,30.72135135,0.017731048,30.69,30.75,0.126625212,0.000329238,0,1,0
0,0.014170478,0.011922716,0.002064161,0.042659319,0.009223338,0.016058746,-0.010320798,0.042659298,6.35E-06,1.10E-05,-7.10E-06,2.94E-05,6.35E-06,1.10E-05,-7.10E-06,2.94E-05,0.088602941,28.05650799,-129.6,124.57,0.303620899,0.006550434,0.292958334,0.33035062,0.006089825,0.008945885,0.000175551,0.036155661,0.004508101,0.027007375,8.47E-08,0.221263916,-0.728242535,0.005455041,-0.739038334,-0.721339933,30.74636364,0.012984415,30.71,30.77,0.081447964,0.000111264,0,1,0
0,0.006109293,0.00697482,0,0.062612871,-0.001659102,0.009122438,-0.013761064,0.062612841,-1.14E-06,6.28E-06,-9.47E-06,4.31E-05,-1.14E-06,6.28E-06,-9.47E-06,4.31E-05,0.242871679,31.02815403,-148.72,218.48,0.288106546,0.006082098,0.281266289,0.314090793,0.005224928,0.007856289,6.94E-06,0.031539921,0.004473617,0.026573919,4.38E-08,0.257024752,-0.754314906,0.007221895,-0.762457877,-0.73930196,30.77648649,0.017840568,30.75,30.81,0.072357264,0.000359073,0,1,0
0,0.010881987,0.007036268,0.002752214,0.022705766,0.006470346,0.011227696,-0.01513717,0.022705756,4.45E-06,7.73E-06,-1.04E-05,1.56E-05,4.45E-06,7.73E-06,-1.04E-05,1.56E-05,-0.352053167,22.66481514,-79.74,86.39,0.288362033,0.002560726,0.283960531,0.297170495,0.001971577,0.002193623,6.73E-06,0.007264319,0.00103484,0.007662111,1.27E-07,0.073080714,-0.750853528,0.002710541,-0.75451211,-0.746410044,30.78381818,0.01612349,30.75,30.81,0.07239819,0.000175281,0,1,0
0,0.009709805,0.004963347,0.001376107,0.019953552,0.001513873,0.010799222,-0.011696904,0.019953543,1.04E-06,7.43E-06,-8.05E-06,1.37E-05,1.04E-06,7.43E-06,-8.05E-06,1.37E-05,-0.18316563,32.22128076,-164.5,222.47,0.285298631,0.006577434,0.272730976,0.307024512,0.007401563,0.011278375,3.65E-05,0.040533686,0.008326367,0.045400612,5.62E-08,0.441540391,-0.761476445,0.008240582,-0.774244099,-0.74768598,30.80945946,0.018880269,30.77,30.83,0.122102883,-0.000309231,0,1,0
0,0.026897133,0.012547171,0,0.061236764,0.02540582,0.015343753,-0.013761064,0.061236735,1.75E-05,1.06E-05,-9.47E-06,4.21E-05,1.75E-05,1.06E-05,-9.47E-06,4.21E-05,-0.278105204,49.4318083,-192.39,191.91,0.284645757,0.007250001,0.273275646,0.302573287,0.019104898,0.01122444,0.003583017,0.051720939,0.012314948,0.036662057,6.13E-08,0.18374974,-0.774432679,0.004553715,-0.778793766,-0.764202914,30.81309091,0.014569299,30.79,30.85,0.131221719,0.000266078,0,1,0
0,0.028116794,0.007984731,0.002064161,0.049539854,0.02811678,0.007984727,0.00206416,0.04953983,1.93E-05,5.49E-06,1.42E-06,3.41E-05,1.93E-05,5.49E-06,1.42E-06,3.41E-05,0.176097285,38.6975604,-132.57,258.5,0.283412923,0.005091419,0.272184948,0.300148337,0.00711269,0.006557618,0.000196995,0.022899857,0.005897827,0.024979964,5.02E-08,0.176907568,-0.764481122,0.003856596,-0.770535578,-0.757803785,30.84855856,0.01307269,30.83,30.87,0.126696833,0.000208494,0,1,0
0,0.030664641,0.008357525,0.006880535,0.055044282,0.030664626,0.008357521,0.006880532,0.055044256,2.11E-05,5.75E-06,4.73E-06,3.79E-05,2.11E-05,5.75E-06,4.73E-06,3.79E-05,0.174946297,47.65069184,-186.39,167.84,0.281826265,0.004534983,0.273763916,0.294400902,0.009623826,0.006717324,0.001280798,0.027904887,0.007016399,0.027878659,5.30E-08,0.187426469,-0.769847988,0.002802134,-0.773388714,-0.76504513,30.85,0.013211565,30.83,30.87,0.131147541,3.17E-05,0,1,0
0,0.031320446,0.002178108,0.02339382,0.038530997,0.031320431,0.002178107,0.023393809,0.038530979,2.16E-05,1.50E-06,1.61E-05,2.65E-05,2.16E-05,1.50E-06,1.61E-05,2.65E-05,0.097273756,20.0445442,-77.91,76.86,0.282111677,0.001816053,0.27777137,0.286490598,0.001298632,0.00175691,7.12E-07,0.005481041,0.000755653,0.004440631,1.17E-07,0.036291063,-0.761149766,0.004269655,-0.770834857,-0.757172348,30.85468468,0.012862392,30.83,30.89,0.131221719,-9.09E-05,0,1,0
0,0.030275912,5.67E-05,0.029586302,0.030962409,0.030275897,5.67E-05,0.029586288,0.030962394,2.08E-05,3.90E-08,2.04E-05,2.13E-05,2.08E-05,3.90E-08,2.04E-05,2.13E-05,-0.080011306,12.06236803,-30.75,16.09,0.284535206,0.001174649,0.280622976,0.286812666,0.000342735,0.000483854,1.42E-06,0.001826277,0.000183323,0.001564814,1.13E-07,0.016045021,-0.755822962,0.00096089,-0.757158052,-0.754299196,30.85127273,0.013558566,30.83,30.89,0.131147541,-0.000189257,0,1,0
0,0.028009383,0.003620237,0.021329659,0.051604014,0.028009369,0.003620236,0.021329649,0.05160399,1.93E-05,2.49E-06,1.47E-05,3.55E-05,1.93E-05,2.49E-06,1.47E-05,3.55E-05,0.16219457,27.39578956,-105.31,115.97,0.285694279,0.001432975,0.281281173,0.288426395,0.000438965,0.000598294,1.66E-06,0.002037873,0.000336332,0.002479132,8.23E-08,0.022180774,-0.753853461,0.001386827,-0.755548233,-0.751791336,30.83288288,0.014910386,30.81,30.85,0.131221719,-0.000141804,0,1,0
0,0.023601402,0.009604899,0,0.08394253,0.023590506,0.009631597,-0.003440266,0.08394249,1.62E-05,6.63E-06,-2.37E-06,5.78E-05,1.62E-05,6.63E-06,-2.37E-06,5.78E-05,0.511254946,47.02775165,-149.72,212.85,0.292309163,0.005522811,0.281956608,0.302518365,0.004028821,0.005055013,9.95E-07,0.020115458,0.003123605,0.017559146,7.54E-08,0.156087616,-0.74597031,0.006138581,-0.751810381,-0.733601359,30.8254955,0.015581159,30.79,30.85,0.09044658,-9.60E-05,0,1,0
0,0.020064077,0.003167393,0.007568589,0.032338516,0.020064067,0.003167392,0.007568585,0.0323385,1.38E-05,2.18E-06,5.21E-06,2.23E-05,1.38E-05,2.18E-06,5.21E-06,2.23E-05,-0.498653846,35.40768388,-113.48,174.33,0.290294096,0.005415079,0.282621988,0.300414638,0.002380756,0.002452276,0.000105636,0.009366726,0.001816585,0.007673633,6.74E-08,0.055769903,-0.747748916,0.008176758,-0.75868179,-0.733403521,30.84072727,0.019386457,30.81,30.87,0.131221719,0.000487884,0,1,0
0,0.013241917,0.007530415,0.000688054,0.044035426,0.013241911,0.007530411,0.000688053,0.044035405,9.11E-06,5.18E-06,4.73E-07,3.03E-05,9.11E-06,5.18E-06,4.73E-07,3.03E-05,0.071442308,25.43048738,-68.74,162.64,0.293394712,0.003207047,0.28736244,0.302501511,0.003655776,0.00512256,3.94E-05,0.02065059,0.002805236,0.019890864,4.95E-08,0.205318494,-0.74365145,0.003413895,-0.747317122,-0.737437441,30.90423423,0.021204689,30.87,30.95,0.131221719,0.000535451,0,1,0
0,0.010216505,0.007980906,0.002064161,0.040595158,0.0102165,0.007980902,0.00206416,0.040595139,7.03E-06,5.49E-06,1.42E-06,2.79E-05,7.03E-06,5.49E-06,1.42E-06,2.79E-05,-0.318643301,26.38420806,-93.32,87.85,0.296152242,0.004495923,0.286211641,0.308429383,0.004355798,0.006479694,8.31E-06,0.022554272,0.0033522,0.012998174,5.68E-08,0.077446542,-0.739315283,0.000742973,-0.740399037,-0.737445944,30.93872727,0.025516807,30.89,30.99,0.058790277,0.000663616,0,1,0
0,0.020880556,0.005371198,0.011008856,0.048163747,0.020880547,0.005371195,0.011008851,0.048163724,1.44E-05,3.70E-06,7.57E-06,3.31E-05,1.44E-05,3.70E-06,7.57E-06,3.31E-05,0.116510181,14.90353348,-69.26,72.52,1.458391471,0.044759994,1.388695064,1.578254075,0.129942126,0.077594741,0.021269594,0.310892827,0.109088993,0.238272467,3.07E-08,1.609212952,1.169459827,0.028612963,1.128016891,1.215410003,31.12636364,0.018326696,31.09,31.17,0.095022624,0.00043135,0,0,1
0,0.018023892,0.001203398,0.012384963,0.02339382,0.018023884,0.001203397,0.012384958,0.023393809,1.24E-05,8.28E-07,8.52E-06,1.61E-05,1.24E-05,8.28E-07,8.52E-06,1.61E-05,-0.134714528,5.273242357,-28.34,22.8,1.564539544,0.045139541,1.48323674,1.643810283,0.132962547,0.045998039,0.04899897,0.255368931,0.096025204,0.22520441,8.15E-08,1.156161467,1.35220604,0.068853387,1.220597664,1.473297614,31.13954955,0.0162961,31.11,31.17,0.284906727,-0.000256581,0,0,1
0,0.022076867,0.006369971,0.013073017,0.04678764,0.022076856,0.006369968,0.013073011,0.046787618,1.52E-05,4.38E-06,8.99E-06,3.22E-05,1.52E-05,4.38E-06,8.99E-06,3.22E-05,0.000808824,15.35670468,-54.79,50.63,1.66153164,0.036848129,1.584571441,1.761254609,0.136559265,0.045286729,0.037200152,0.24891401,0.113819497,0.216136315,7.66E-08,0.963265753,1.518415071,0.049438415,1.472925407,1.646345371,31.11864865,0.015566567,31.09,31.15,0.135746606,-4.63E-05,0,0,1
0,0.029098282,0.010824507,0.01169691,0.050227907,0.029098268,0.010824502,0.011696904,0.050227884,2.00E-05,7.45E-06,8.05E-06,3.46E-05,2.00E-05,7.45E-06,8.05E-06,3.46E-05,0.718377614,30.68428446,-185.35,177.4,1.907319549,0.083198259,1.774121606,2.064838928,0.319833813,0.126258458,0.158911314,0.590749497,0.250251115,0.459518657,4.57E-08,2.508505882,1.765235313,0.06083163,1.651348782,1.942208161,31.08236364,0.018484749,31.05,31.13,0.085924251,-0.000373645,0,0,1
0,0.039159897,0.00257045,0.001376107,0.057108443,0.039159878,0.002570448,0.001376106,0.057108415,2.69E-05,1.77E-06,9.47E-07,3.93E-05,2.69E-05,1.77E-06,9.47E-07,3.93E-05,-0.777850679,17.03417736,-60.8,100.41,2.091090754,0.063007454,1.967884867,2.204674902,0.253422392,0.109500631,0.098505494,0.444932215,0.184680942,0.379678725,5.91E-08,2.091461112,2.153672986,0.125845245,1.949258396,2.466195148,31.10189189,0.027948263,31.07,31.15,0.067873303,0.000765532,0,0,1
0,0.036057892,0.006322523,0.013073017,0.049539854,0.036057875,0.00632252,0.013073011,0.04953983,2.48E-05,4.35E-06,8.99E-06,3.41E-05,2.48E-05,4.35E-06,8.99E-06,3.41E-05,0.120260034,25.88129187,-110.53,97.74,2.225919842,0.037440546,2.146887902,2.293642143,0.133794377,0.043871574,0.034247986,0.218340728,0.101852414,0.227643669,9.95E-08,1.238179987,2.509102931,0.033119303,2.45438017,2.558852088,31.12618182,0.013347238,31.09,31.15,0.09044658,-0.000200257,0,0,1
0,0.028244442,0.002731295,0.019265499,0.044035426,0.028244428,0.002731294,0.01926549,0.044035405,1.94E-05,1.88E-06,1.33E-05,3.03E-05,1.94E-05,1.88E-06,1.33E-05,3.03E-05,-0.168026018,12.01018619,-49.81,49.42,2.304108434,0.050653884,2.209895595,2.421849784,0.16994977,0.068445928,0.035441064,0.362226723,0.131125864,0.289357986,5.58E-08,1.413352753,2.60985043,0.066110973,2.513605339,2.681965944,31.09702703,0.014369299,31.07,31.13,0.21719457,-0.000198666,0,0,1
