,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.035217599,0.000549072,0.033026569,0.038530997,0.035217583,0.000549071,0.033026554,0.038530979,2.42E-05,3.78E-07,2.27E-05,2.65E-05,2.42E-05,3.78E-07,2.27E-05,2.65E-05,-0.037744488,16.48407811,-47.74,50.94,0.831268956,0.020739509,0.797539667,0.868586312,1.80E-07,4.73E-08,1.12E-07,2.81E-07,1.37E-07,4.48E-08,7.81E-08,2.67E-07,-0.977511022,0.007957963,-0.990873965,-0.963190517,32.52,0.046807148,32.43,32.61,0.13566987,0.001381061,0,1,0
0,0.033140985,0.001534449,0.028898248,0.040595158,0.03314097,0.001534448,0.028898234,0.040595139,2.28E-05,1.06E-06,1.99E-05,2.79E-05,2.28E-05,1.06E-06,1.99E-05,2.79E-05,-0.09081448,17.82149082,-46.83,45.88,0.759708467,0.021969885,0.717941572,0.797078153,1.69E-07,4.39E-08,1.06E-07,2.55E-07,1.23E-07,4.48E-08,6.06E-08,2.32E-07,-1.005174586,0.008521263,-1.019524226,-0.991116169,32.69900901,0.057718718,32.61,32.81,0.131221719,0.001733415,0,1,0
0,0.031972695,0.000458249,0.028210195,0.033714623,0.03197268,0.000458249,0.028210181,0.033714607,2.20E-05,3.15E-07,1.94E-05,2.32E-05,2.20E-05,3.15E-07,1.94E-05,2.32E-05,0.21283371,20.87823099,-74.17,63.23,0.690224936,0.016134526,0.663656191,0.720898968,0.000338498,0.000438098,9.98E-08,0.001634561,0.000471998,0.002774122,4.09E-08,0.022022919,-1.032353677,0.006314227,-1.039041832,-1.019746984,32.86818182,0.049473258,32.79,32.97,0.126696833,0.001500349,0,1,0
0,0.034360693,0.001688663,0.028898248,0.044723479,0.034360677,0.001688662,0.028898234,0.044723458,2.36E-05,1.16E-06,1.99E-05,3.08E-05,2.36E-05,1.16E-06,1.99E-05,3.08E-05,-0.000401357,24.43118573,-115.16,59.61,0.646436245,0.018452026,0.615516648,0.680646063,0.000405213,0.000738397,9.59E-07,0.002912576,0.000102496,0.000831103,8.04E-08,0.008278989,-1.049563285,0.006495678,-1.060589469,-1.039145901,33.01990991,0.043815656,32.93,33.11,0.140192199,0.001301509,0,1,0
0,0.035223826,0.000434129,0.031650462,0.03715489,0.035223809,0.000434129,0.031650447,0.037154873,2.42E-05,2.99E-07,2.18E-05,2.56E-05,2.42E-05,2.99E-07,2.18E-05,2.56E-05,-0.337777149,18.87863553,-45.48,34.36,0.585423825,0.0165694,0.55935328,0.616769154,8.06E-07,1.58E-06,1.20E-07,8.63E-06,1.14E-07,2.58E-08,7.99E-08,1.71E-07,-1.072699422,0.00644792,-1.082485687,-1.060802463,33.17963636,0.041273528,33.11,33.25,0.135746606,0.001252125,0,1,0
0,0.034546669,0.00030551,0.033714623,0.035778783,0.034546653,0.000305509,0.033714607,0.035778766,2.38E-05,2.10E-07,2.32E-05,2.46E-05,2.38E-05,2.10E-07,2.32E-05,2.46E-05,0.23570944,19.51305084,-48.99,43.6,0.539069862,0.011983063,0.519487178,0.558599964,1.83E-07,7.05E-08,9.86E-08,3.21E-07,1.52E-07,7.53E-08,6.32E-08,3.56E-07,-1.090691168,0.004687912,-1.098980446,-1.082629624,33.29594595,0.033298497,33.25,33.37,0.13566987,0.000960249,0,1,0
0,0.037533942,0.004168772,0.029586302,0.047475693,0.037533925,0.00416877,0.029586288,0.047475671,2.58E-05,2.87E-06,2.04E-05,3.27E-05,2.58E-05,2.87E-06,2.04E-05,3.27E-05,0.382884615,33.40695264,-95.95,111.66,0.544377374,0.027547361,0.510354212,0.594418609,0.004512835,0.006441523,1.77E-07,0.021846154,0.003480912,0.023331288,3.11E-08,0.237646182,-1.093192932,0.006972668,-1.100791562,-1.082453555,33.424,0.051754666,33.33,33.5,0.140271493,0.001567793,0,1,0
0,0.02542455,0.01050385,0,0.052980121,0.020469,0.018378192,-0.022705756,0.052980096,1.41E-05,1.26E-05,-1.56E-05,3.65E-05,1.41E-05,1.26E-05,-1.56E-05,3.65E-05,-1.023680045,45.95632023,-203.46,177.93,0.537165094,0.00949814,0.519210413,0.555798859,0.000362517,0.00070246,9.47E-07,0.002739232,0.000269483,0.0026674,4.80E-08,0.028194918,-1.091627182,0.003446637,-1.096446704,-1.083344546,33.56207207,0.031626113,33.5,33.61,0.131147541,0.000867497,0,1,0
0,0.0419269,0.002462104,0.021329659,0.048163747,0.04192688,0.002462103,0.021329649,0.048163724,2.88E-05,1.69E-06,1.47E-05,3.31E-05,2.88E-05,1.69E-06,1.47E-05,3.31E-05,0.956114253,48.96476757,-235.2,200.7,0.536655361,0.014554198,0.515067489,0.596602293,0.002577527,0.005058518,8.88E-07,0.019589424,0.001985105,0.016463837,6.64E-08,0.166784959,-1.094322845,0.001770752,-1.096399948,-1.091410862,33.64754545,0.025483912,33.59,33.71,0.135746606,0.000708383,0,1,0
0,0.042214886,0.002680467,0.02545798,0.045411533,0.042214866,0.002680466,0.025457968,0.045411511,2.90E-05,1.84E-06,1.75E-05,3.12E-05,2.90E-05,1.84E-06,1.75E-05,3.12E-05,-0.475045249,31.41828011,-111.9,105.28,0.515891034,0.00921786,0.492292872,0.529134536,3.30E-06,7.64E-06,1.04E-07,4.10E-05,1.16E-07,3.47E-08,5.12E-08,1.90E-07,-1.099586676,0.003435369,-1.107693154,-1.095254853,33.68018018,0.014580129,33.66,33.71,0.135746606,0.000153036,0,1,0
0,0.024207965,0.010720707,0.000688054,0.041971265,0.015979335,0.021109697,-0.022017702,0.041971245,1.10E-05,1.45E-05,-1.51E-05,2.89E-05,1.10E-05,1.45E-05,-1.51E-05,2.89E-05,-0.107111362,41.26244178,-213.51,129.77,0.481985731,0.013303744,0.449291499,0.509401003,0.004612654,0.005241835,1.07E-07,0.01800261,0.003675702,0.013967917,2.72E-08,0.09682976,-1.117630118,0.006328021,-1.129224746,-1.107953822,33.74527273,0.026822958,33.68,33.79,0.054267948,0.000693912,0,1,0
0,0.03328887,0.007511431,0.002064161,0.057108443,0.030318706,0.015663506,-0.018577436,0.057108415,2.09E-05,1.08E-05,-1.28E-05,3.93E-05,2.09E-05,1.08E-05,-1.28E-05,3.93E-05,0.159988688,34.67122378,-166.05,97.99,0.454877567,0.019547772,0.429821424,0.519158826,0.003730574,0.006300983,1.51E-06,0.02428176,0.002743411,0.024928228,3.01E-08,0.262699588,-1.126779756,0.003079291,-1.133601804,-1.122516252,33.84963964,0.03824831,33.77,33.91,0.140271493,0.001066339,0,1,0
0,0.034776635,0.001986317,0.028898248,0.051604014,0.034776619,0.001986316,0.028898234,0.05160399,2.39E-05,1.37E-06,1.99E-05,3.55E-05,2.39E-05,1.37E-06,1.99E-05,3.55E-05,0.220440927,25.29187775,-121.7,116.5,0.415628811,0.006778782,0.406209815,0.429371655,0.000144566,0.000324147,1.13E-07,0.001233658,0.00012236,0.001273806,7.60E-08,0.013421273,-1.138795923,0.002587352,-1.142087344,-1.133798063,33.90381818,0.014205109,33.89,33.93,0.144714528,0.00017456,0,1,0
0,0.036489409,0.001161256,0.032338516,0.039907104,0.036489391,0.001161256,0.0323385,0.039907086,2.51E-05,7.99E-07,2.23E-05,2.75E-05,2.51E-05,7.99E-07,2.23E-05,2.75E-05,-0.018540724,29.48484936,-82.05,90.52,0.392782494,0.008078095,0.380349094,0.407976157,1.46E-05,3.53E-05,1.00E-07,0.000188877,1.12E-07,2.94E-08,6.12E-08,1.85E-07,-1.147289184,0.003099537,-1.150894931,-1.14211618,33.87288288,0.015444605,33.84,33.89,0.140271493,-0.000302475,0,1,0
0,0.042739488,0.001595438,0.017889392,0.051604014,0.042739467,0.001595437,0.017889383,0.05160399,2.94E-05,1.10E-06,1.23E-05,3.55E-05,2.94E-05,1.10E-06,1.23E-05,3.55E-05,-0.486634615,44.17325055,-239.64,123.25,0.389139712,0.006773755,0.378789343,0.414680256,0.001076637,0.001611201,1.16E-07,0.006496468,0.000828634,0.004917166,4.28E-08,0.047081157,-1.15002367,0.00140217,-1.152546628,-1.148234334,33.84509091,0.017773599,33.81,33.89,0.135746606,-0.000394563,0,1,0
0,0.038148054,0.010085293,0,0.07224562,0.038096665,0.010277634,-0.013761064,0.072245586,2.62E-05,7.07E-06,-9.47E-06,4.97E-05,2.62E-05,7.07E-06,-9.47E-06,4.97E-05,0.196653477,68.67311075,-391.83,314.15,0.387913617,0.019610603,0.367702837,0.461428304,0.005935774,0.00726714,5.92E-07,0.028678344,0.005038414,0.022742888,2.19E-08,0.218386484,-1.15499188,0.00504307,-1.161777831,-1.143308169,33.85846847,0.029291889,33.81,33.91,0.185415489,0.000787118,0,1,0
0,0.0299062,0.010654302,0,0.055732335,0.029361347,0.012074986,-0.012384958,0.055732309,2.02E-05,8.31E-06,-8.52E-06,3.83E-05,2.02E-05,8.31E-06,-8.52E-06,3.83E-05,-0.085554299,64.67151579,-374.77,354.23,0.388375794,0.018793823,0.366470813,0.431478237,0.001043913,0.001453609,1.14E-06,0.005768698,0.000325883,0.003400109,3.89E-08,0.035824067,-1.150273485,0.00585845,-1.157320304,-1.142057904,33.94836364,0.023837605,33.91,33.99,0.122171946,0.000615197,0,1,0
0,0.02496507,0.014550704,0,0.059172603,0.024678952,0.015030842,-0.013073011,0.059172575,1.70E-05,1.03E-05,-8.99E-06,4.07E-05,1.70E-05,1.03E-05,-8.99E-06,4.07E-05,-0.136319955,71.90621259,-451.67,352.41,0.3677985,0.005390516,0.358895147,0.383511304,0.000406785,0.000664107,1.27E-07,0.002656839,0.00039518,0.002846833,3.66E-08,0.028646335,-1.157481929,0.000710549,-1.159966444,-1.156567128,33.99846847,0.021485306,33.97,34.05,0.144714528,0.000506318,0,1,0
0,0.040389676,0.001063805,0.03715489,0.044723479,0.040389657,0.001063805,0.037154873,0.044723458,2.78E-05,7.32E-07,2.56E-05,3.08E-05,2.78E-05,7.32E-07,2.56E-05,3.08E-05,0.284338235,15.580107,-111.96,45.92,0.347256227,0.007174051,0.333505323,0.359618821,0.000107178,0.000258029,1.62E-07,0.001356143,1.25E-07,3.67E-08,6.67E-08,2.47E-07,-1.165063782,0.002753189,-1.17052471,-1.160119179,34.03936937,0.009980095,34.03,34.05,0.135746606,2.28E-05,0,1,0
0,0.038223553,0.001592667,0.035778783,0.043347372,0.038223535,0.001592666,0.035778766,0.043347352,2.63E-05,1.10E-06,2.46E-05,2.98E-05,2.63E-05,1.10E-06,2.46E-05,2.98E-05,0.110825325,11.78436412,-38.09,45.11,0.322684076,0.00490311,0.314485358,0.3345643,1.55E-07,2.50E-08,1.25E-07,2.16E-07,1.16E-07,3.21E-08,7.72E-08,2.03E-07,-1.174558217,0.001881947,-1.177534954,-1.170636216,34.03290909,0.018057759,34,34.07,0.126625212,1.15E-05,0,1,0
0,0.03657814,0.000318876,0.035778783,0.038530997,0.036578122,0.000318876,0.035778766,0.038530979,2.52E-05,2.19E-07,2.46E-05,2.65E-05,2.52E-05,2.19E-07,2.46E-05,2.65E-05,-0.159315611,13.18438456,-38.64,37.14,0.309520439,0.003003764,0.303834922,0.31417658,1.57E-07,2.82E-08,1.17E-07,2.05E-07,1.26E-07,2.91E-08,7.91E-08,1.87E-07,-1.179644957,0.001217516,-1.181975958,-1.17758359,34.02567568,0.018089947,34,34.05,0.140271493,-0.00023517,0,1,0
0,0.035158445,0.003280291,0.019265499,0.057108443,0.035158429,0.00328029,0.01926549,0.057108415,2.42E-05,2.26E-06,1.33E-05,3.93E-05,2.42E-05,2.26E-06,1.33E-05,3.93E-05,-0.080022624,28.35919166,-153.53,100.28,0.299554914,0.00696757,0.280386605,0.307210479,1.81E-07,8.30E-08,9.44E-08,3.51E-07,1.33E-07,8.49E-08,5.33E-08,3.43E-07,-1.183428755,0.002351421,-1.190105287,-1.181723112,34.00854545,0.017930997,33.99,34.05,0.149321267,1.98E-05,0,1,0
0,0.029660938,0.00046349,0.028210195,0.031650462,0.029660924,0.00046349,0.028210181,0.031650447,2.04E-05,3.19E-07,1.94E-05,2.18E-05,2.04E-05,3.19E-07,1.94E-05,2.18E-05,0.369496891,18.80466411,-58.8,32.53,0.264945058,0.008035149,0.25137737,0.280440825,1.99E-07,7.85E-08,1.01E-07,3.50E-07,1.58E-07,8.43E-08,6.62E-08,4.30E-07,-1.196979934,0.003046073,-1.201539045,-1.190331618,34.01315315,0.017958008,33.99,34.05,0.13566987,-5.77E-05,0,1,0
0,0.028702884,0.000361287,0.026834087,0.029586302,0.028702871,0.000361287,0.026834075,0.029586288,1.97E-05,2.49E-07,1.85E-05,2.04E-05,1.97E-05,2.49E-07,1.85E-05,2.04E-05,-0.166628959,20.44439382,-55.83,31.4,0.246838362,0.003456073,0.241179605,0.254220972,1.45E-07,1.18E-08,1.29E-07,1.71E-07,1.09E-07,1.44E-08,8.51E-08,1.40E-07,-1.203914706,0.001290069,-1.205606883,-1.201588564,34.00872727,0.0151423,33.99,34.03,0.140271493,0.000124067,0,1,0
0,0.027608537,0.00157552,0.021329659,0.049539854,0.027608524,0.001575519,0.021329649,0.04953983,1.90E-05,1.08E-06,1.47E-05,3.41E-05,1.90E-05,1.08E-06,1.47E-05,3.41E-05,0.165274166,19.91596655,-56.31,36.34,0.238578206,0.00364749,0.231504926,0.24465792,1.48E-07,2.00E-08,1.11E-07,1.81E-07,1.23E-07,6.20E-08,7.58E-08,6.08E-07,-1.207074446,0.001249237,-1.208537627,-1.205492191,34.0027027,0.017029172,33.97,34.03,0.144714528,-0.000257371,0,1,0
0,0.037621895,0.001667292,0.030962409,0.046099586,0.037621877,0.001667291,0.030962394,0.046099564,2.59E-05,1.15E-06,2.13E-05,3.17E-05,2.59E-05,1.15E-06,2.13E-05,3.17E-05,0.200248869,19.65043032,-100.68,78.61,0.234645156,0.00154075,0.231135183,0.240125137,1.74E-07,5.74E-08,1.25E-07,3.51E-07,1.25E-07,7.41E-08,8.37E-08,6.97E-07,-1.208726207,0.000252835,-1.209127179,-1.208406635,33.97727273,0.017104443,33.93,34.03,0.167420814,-0.000209544,0,1,0
0,0.03610143,0.000751733,0.033026569,0.039219051,0.036101413,0.000751733,0.033026554,0.039219032,2.48E-05,5.17E-07,2.27E-05,2.70E-05,2.48E-05,5.17E-07,2.27E-05,2.70E-05,-0.406579989,17.79899984,-70.35,43.7,0.23340476,0.001592083,0.228946329,0.236227405,1.53E-07,1.73E-08,1.17E-07,1.92E-07,1.20E-07,2.84E-08,7.18E-08,2.10E-07,-1.209155247,0.000404451,-1.210294818,-1.208765812,33.95648649,0.015224959,33.93,33.99,0.153759186,-0.000175149,0,1,0
0,0.035679934,0.000286018,0.033714623,0.03715489,0.035679917,0.000286018,0.033714607,0.037154873,2.45E-05,1.97E-07,2.32E-05,2.56E-05,2.45E-05,1.97E-07,2.32E-05,2.56E-05,-0.066114253,16.47003926,-44.59,42.34,0.22638524,0.002340681,0.221449379,0.231010281,1.46E-07,1.20E-08,1.26E-07,1.69E-07,1.11E-07,1.46E-08,8.72E-08,1.45E-07,-1.211832083,0.000807775,-1.213203175,-1.210335267,33.95127273,0.013287663,33.93,33.97,0.14479638,-9.93E-05,0,1,0
0,0.036414688,0.001428789,0.033026569,0.044035426,0.036414671,0.001428788,0.033026554,0.044035405,2.51E-05,9.83E-07,2.27E-05,3.03E-05,2.51E-05,9.83E-07,2.27E-05,3.03E-05,0.189321267,24.43878672,-127.69,93.29,0.218578832,0.003184502,0.212636203,0.224171707,1.56E-07,2.68E-08,1.14E-07,2.17E-07,1.19E-07,3.19E-08,7.73E-08,2.26E-07,-1.214906826,0.001118972,-1.216484025,-1.21321875,33.94657658,0.016952264,33.91,33.97,0.140271493,-3.86E-06,0,1,0
0,0.03648863,0.000314858,0.034402676,0.038530997,0.036488613,0.000314858,0.03440266,0.038530979,2.51E-05,2.17E-07,2.37E-05,2.65E-05,2.51E-05,2.17E-07,2.37E-05,2.65E-05,0.441701526,20.51117584,-65.46,58.39,0.210771446,0.002371648,0.205104295,0.216643907,1.46E-07,1.23E-08,1.26E-07,1.81E-07,1.16E-07,1.71E-08,8.31E-08,1.60E-07,-1.217914626,0.000790775,-1.218948206,-1.21650339,33.96127273,0.015021747,33.93,34,0.149236857,0.000239118,0,1,0
0,0.036250458,0.005643862,0.000688054,0.052980121,0.036248884,0.005653849,-0.000688053,0.052980096,2.49E-05,3.89E-06,-4.73E-07,3.65E-05,2.49E-05,3.89E-06,-4.73E-07,3.65E-05,-1.410469457,57.37842263,-343.95,322.79,0.215047724,0.007739361,0.20278188,0.230846772,0.000337385,0.000621642,1.00E-07,0.00213423,0.000259908,0.001891884,6.41E-08,0.019318001,-1.216635324,0.002578319,-1.219371761,-1.212916386,34.00801802,0.021719747,33.97,34.05,0.117647059,0.000576869,0,1,0
0,0.031816839,0.001270657,0.022017713,0.039219051,0.031816824,0.001270657,0.022017702,0.039219032,2.19E-05,8.74E-07,1.51E-05,2.70E-05,2.19E-05,8.74E-07,1.51E-05,2.70E-05,0.881170153,20.08932004,-82.87,60.44,0.213745191,0.00229246,0.209853661,0.220185082,6.68E-07,1.21E-06,1.08E-07,6.67E-06,1.27E-07,4.56E-08,6.56E-08,2.34E-07,-1.216712764,0.000966078,-1.21744104,-1.213896553,34.09290909,0.028263226,34.03,34.15,0.13566987,0.00079688,0,1,0
0,0.042908388,0.000739147,0.040595158,0.04678764,0.042908367,0.000739147,0.040595139,0.046787618,2.95E-05,5.09E-07,2.79E-05,3.22E-05,2.95E-05,5.09E-07,2.79E-05,3.22E-05,0.403976244,18.59802107,-100.35,45.84,8.437194386,0.180922864,8.099327955,8.811664036,0.394324461,0.371414428,0.029378361,1.202364602,0.224574535,0.401955576,2.31E-08,1.820698245,1.576000772,0.350734417,0.720659519,1.834913389,33.47693694,0.015699475,33.45,33.5,0.095022624,-0.000335556,0,0,1
0,0.031997602,0.010382445,0.003440268,0.053668175,0.03194466,0.010544161,-0.023393809,0.05366815,2.20E-05,7.25E-06,-1.61E-05,3.69E-05,2.20E-05,7.25E-06,-1.61E-05,3.69E-05,-0.43392312,34.36779987,-122.02,140.09,8.242077071,0.164710291,7.75264262,8.638908848,0.168352331,0.058794139,0.030172747,0.321727872,0.153450083,0.322267212,2.05E-08,1.898947552,1.726322201,0.071178942,1.537801828,1.835066635,33.43836364,0.020069301,33.41,33.47,0.085924251,-0.000501319,0,0,1
0,0.036973537,0.009238734,0.017201338,0.061236764,0.036973519,0.009238729,0.01720133,0.061236735,2.54E-05,6.36E-06,1.18E-05,4.21E-05,2.54E-05,6.36E-06,1.18E-05,4.21E-05,0.449926471,54.34929128,-300.7,236.91,8.104783751,0.43906012,7.338132765,8.938031012,0.317383287,0.130583153,0.084370023,0.576985915,0.229348391,0.421576312,1.82E-08,2.914414539,1.524065594,0.191893235,1.315306246,1.867221292,33.38099099,0.0298632,33.31,33.41,0.085972851,-0.000853808,0,0,1
0,0.03594827,0.006582465,0.020641606,0.063300924,0.035948253,0.006582462,0.020641596,0.063300894,2.47E-05,4.53E-06,1.42E-05,4.36E-05,2.47E-05,4.53E-06,1.42E-05,4.36E-05,-1.017834935,76.67702204,-299.41,361.93,9.022190451,0.21506663,8.528048304,9.345240194,0.290101368,0.0675465,0.165915275,0.426619284,0.241205028,0.418351206,2.32E-08,2.093305723,1.90697556,0.100299115,1.796653314,2.07926666,33.31236364,0.014455403,33.29,33.33,0.063312606,-0.000279963,0,0,1
0,0.032133812,0.007959373,0.003440268,0.07224562,0.032133797,0.007959369,0.003440266,0.072245586,2.21E-05,5.48E-06,2.37E-06,4.97E-05,2.21E-05,5.48E-06,2.37E-06,4.97E-05,1.348388009,73.14456852,-185.23,335.14,8.995992663,0.349271926,8.205250226,9.875940013,0.766249618,0.193762685,0.291716134,1.101008471,0.60687406,0.813397514,1.29E-08,3.843110589,1.420638475,0.19422555,1.139854755,1.918226418,33.26369369,0.021971641,33.23,33.31,0.081447964,-0.000497192,0,0,1
0,0.040782738,0.003929281,0.028898248,0.068805352,0.040782719,0.003929279,0.028898234,0.06880532,2.81E-05,2.70E-06,1.99E-05,4.73E-05,2.81E-05,2.70E-06,1.99E-05,4.73E-05,-0.531561086,50.88303573,-222.22,225.49,9.009144208,0.164539166,8.685939919,9.418564772,0.253997903,0.179973506,0.041744838,0.68091442,0.160672347,0.331079156,3.03E-08,2.179543689,1.937986794,0.17888093,1.549741368,2.105712784,33.20563636,0.028269073,33.16,33.25,0.063348416,-0.000739716,0,0,1
0,0.040700234,0.005805598,0.02545798,0.086006691,0.040700215,0.005805596,0.025457968,0.08600665,2.80E-05,3.99E-06,1.75E-05,5.92E-05,2.80E-05,3.99E-06,1.75E-05,5.92E-05,0.177880158,40.52802694,-204.37,257.51,9.235161462,0.158453677,8.956276942,9.677786289,0.209897184,0.06636416,0.0862722,0.364245253,0.16914452,0.337573216,1.89E-08,1.647985234,2.069674149,0.029046903,1.996622066,2.115652994,33.15234234,0.021264315,33.11,33.21,0.117580554,-0.000528256,0,0,1
